14.123207, 4.998149, 20
14.223393, 5.009299, 20
14.323792, 5.019925, 20
14.424391, 5.029983, 20
14.525180, 5.039429, 20
14.626144, 5.048222, 20
14.727271, 5.056318, 20
14.828544, 5.063680, 20
14.929950, 5.070269, 20
15.031471, 5.076052, 20
15.133091, 5.080998, 20
15.234792, 5.085078, 20
15.336558, 5.088270, 20
15.438369, 5.090553, 20
15.540207, 5.091913, 20
15.642054, 5.092338, 20
15.743890, 5.091823, 20
15.845697, 5.090366, 20
15.947457, 5.087972, 20
16.049150, 5.084648, 20
16.150758, 5.080408, 20
16.252263, 5.075270, 20
16.353649, 5.069255, 20
16.454896, 5.062390, 20
16.555990, 5.054703, 20
16.656915, 5.046229, 20
16.757655, 5.037002, 20
16.858196, 5.027062, 20
16.958525, 5.016449, 20
17.058629, 5.005205, 20
17.158497, 4.993375, 20
17.258117, 4.981003, 20
17.357480, 4.968133, 20
17.456576, 4.954811, 20
17.555397, 4.941083, 20
17.653937, 4.926992, 20
17.752189, 4.912583, 20
17.850147, 4.897897, 20
17.947806, 4.882976, 20
18.045164, 4.867859, 20
18.142215, 4.852586, 20
18.238959, 4.837191, 20
18.335393, 4.821709, 20
18.431517, 4.806173, 20
18.527329, 4.790612, 20
18.622830, 4.775055, 20
18.718021, 4.759529, 20
18.812902, 4.744057, 20
18.907475, 4.728662, 20
19.001742, 4.713364, 20
19.095706, 4.698181, 20
19.189369, 4.683130, 20
19.282733, 4.668225, 20
19.375803, 4.653481, 20
19.468581, 4.638909, 20
19.561071, 4.624519, 20
19.653278, 4.610319, 20
19.745204, 4.596317, 20
19.836854, 4.582520, 20
19.928233, 4.568933, 20
20.019344, 4.555559, 20
20.110192, 4.542402, 20
20.200781, 4.529465, 20
20.291116, 4.516748, 20
20.381202, 4.504253, 20
20.471041, 4.491980, 20
20.560640, 4.479928, 20
20.650002, 4.468096, 20
20.739131, 4.456482, 20
20.828033, 4.445085, 20
20.916711, 4.433903, 20
21.005170, 4.422932, 20
21.093413, 4.412170, 20
21.181445, 4.401614, 20
21.269271, 4.391259, 20
21.356893, 4.381104, 20
21.444315, 4.371142, 20
21.531543, 4.361372, 20
21.618579, 4.351788, 20
21.705426, 4.342386, 20
21.792090, 4.333163, 20
21.878572, 4.324114, 20
21.964877, 4.315234, 20
22.051007, 4.306521, 20
22.136966, 4.297968, 20
22.222758, 4.289571, 20
22.308384, 4.281328, 20
22.393849, 4.273232, 20
22.479155, 4.265280, 20
22.564304, 4.257468, 20
22.649300, 4.249792, 20
22.734145, 4.242246, 20
22.818841, 4.234828, 20
22.903392, 4.227532, 20
22.987799, 4.220356, 20
