dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,21.410717,13.656355,26.900038,3.950589,-0.259866,-0.054371,1.574728
0.020000,21.410437,13.735262,26.978945,3.945367,-0.261083,-0.060832,1.573953
0.020000,21.410221,13.814064,27.057747,3.940119,-0.262429,-0.067336,1.573104
0.020000,21.410075,13.892760,27.136444,3.934841,-0.263908,-0.073904,1.572179
0.020000,21.410006,13.971351,27.215035,3.929530,-0.265518,-0.080531,1.571180
0.020000,21.410000,14.050730,27.294414,3.968958,1.971401,111.845944,1.570796
0.020000,21.410000,14.130730,27.374414,4.000000,1.552082,-20.965934,1.570796
0.020000,21.410000,14.210730,27.454414,4.000000,-0.000000,-77.604100,1.570796
0.020000,21.410000,14.290730,27.534414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,14.370730,27.614414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,14.450730,27.694414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,14.530730,27.774414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,14.610730,27.854414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,14.690730,27.934414,4.000000,0.000000,-0.000000,1.570796
0.020000,21.410000,14.770730,28.014414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,14.850730,28.094414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,14.930730,28.174414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,15.010730,28.254414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,15.090730,28.334414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,15.170730,28.414414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,15.250730,28.494414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,15.330730,28.574414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,15.410730,28.654414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,15.490730,28.734414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,15.570730,28.814414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,15.650730,28.894414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,15.730730,28.974414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,15.810730,29.054414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,15.890730,29.134414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,15.970730,29.214414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,16.050730,29.294414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,16.130730,29.374414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,16.210730,29.454414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,16.290730,29.534414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,16.370730,29.614414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,16.450730,29.694414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,16.530730,29.774414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,16.610730,29.854414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,16.690730,29.934414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,16.770730,30.014414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,16.850730,30.094414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,16.930730,30.174414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,17.010730,30.254414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,17.090730,30.334414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,17.170730,30.414414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,17.250730,30.494414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,17.330730,30.574414,4.000000,0.000000,-0.000000,1.570796
0.020000,21.410000,17.410730,30.654414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,17.490730,30.734414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,17.570730,30.814414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,17.650730,30.894414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,17.730730,30.974414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,17.810730,31.054414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,17.890730,31.134414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,17.970730,31.214414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,18.050730,31.294414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,18.130730,31.374414,4.000000,0.000000,-0.000000,1.570796
0.020000,21.410000,18.210730,31.454414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,18.290730,31.534414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,18.370730,31.614414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,18.450730,31.694414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,18.530730,31.774414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,18.610730,31.854414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,18.690730,31.934414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,18.770730,32.014414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,18.850730,32.094414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,18.930730,32.174414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,19.010730,32.254414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,19.090730,32.334414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,19.170730,32.414414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,19.250730,32.494414,4.000000,0.000000,-0.000000,1.570796
0.020000,21.410000,19.330730,32.574414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,19.410730,32.654414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,19.490730,32.734414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,19.570730,32.814414,4.000000,0.000000,-0.000000,1.570796
0.020000,21.410000,19.650730,32.894414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,19.730730,32.974414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,19.810730,33.054414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,19.890730,33.134414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,19.970730,33.214414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,20.050730,33.294414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,20.130730,33.374414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,20.210730,33.454414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,20.290730,33.534414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,20.370730,33.614414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,20.450730,33.694414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,20.530730,33.774414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,20.610730,33.854414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,20.690730,33.934414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,20.770730,34.014414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,20.850730,34.094414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,20.930730,34.174414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,21.010730,34.254414,4.000000,0.000000,-0.000000,1.570796
0.020000,21.410000,21.090730,34.334414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,21.170730,34.414414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,21.250730,34.494414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,21.330730,34.574414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,21.410730,34.654414,4.000000,0.000000,-0.000000,1.570796
0.020000,21.410000,21.490730,34.734414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,21.570730,34.814414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,21.650730,34.894414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,21.730730,34.974414,4.000000,0.000000,-0.000000,1.570796
0.020000,21.410000,21.810730,35.054414,4.000000,-0.000000,-0.000000,1.570796
0.020000,21.410000,21.890730,35.134414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410000,21.970730,35.214414,4.000000,0.000000,0.000000,1.570796
0.020000,21.410164,22.038610,35.282294,3.393987,-30.300675,-1515.033730,1.562243
0.020000,21.411097,22.098921,35.342613,3.015958,-18.901427,569.962356,1.548285
0.020000,21.412865,22.158394,35.402111,2.974928,-2.051489,842.496948,1.533746
0.020000,21.415477,22.216969,35.460745,2.931663,-2.163254,-5.588249,1.518592
0.020000,21.418939,22.274586,35.518466,2.886057,-2.280322,-5.853436,1.502792
0.020000,21.423258,22.331182,35.575226,2.838007,-2.402492,-6.108488,1.486311
0.020000,21.428435,22.386689,35.630974,2.787419,-2.529410,-6.345880,1.469111
0.020000,21.434469,22.441039,35.685659,2.734208,-2.660533,-6.556184,1.451157
0.020000,21.441355,22.494161,35.739225,2.678306,-2.795091,-6.727867,1.432410
0.020000,21.449085,22.545981,35.791618,2.619666,-2.932025,-6.846731,1.412832
0.020000,21.457644,22.596425,35.842783,2.558267,-3.069945,-6.895996,1.392382
0.020000,21.467014,22.645420,35.892666,2.494126,-3.207058,-6.855624,1.371023
0.020000,21.477172,22.692891,35.941212,2.427303,-3.341111,-6.702664,1.348716
0.020000,21.488087,22.738769,35.988370,2.357917,-3.469329,-6.410886,1.325425
0.020000,21.499726,22.782986,36.034093,2.286150,-3.588358,-5.951457,1.301116
0.020000,21.512047,22.825481,36.078339,2.212265,-3.694226,-5.293423,1.275759
0.020000,21.525004,22.866202,36.121071,2.136619,-3.782328,-4.405092,1.249329
0.020000,21.538550,22.905104,36.162264,2.059670,-3.847444,-3.255793,1.221807
0.020000,21.552629,22.942159,36.201904,1.981993,-3.883813,-1.818475,1.193184
0.020000,21.567189,22.977352,36.239990,1.904288,-3.885275,-0.073066,1.163458
0.020000,21.582177,23.010685,36.276537,1.827378,-3.845484,1.989560,1.132642
0.020000,21.597543,23.042181,36.311582,1.752214,-3.758223,4.363050,1.100760
0.020000,21.613244,23.071883,36.345179,1.679858,-3.617802,7.021044,1.067851
0.020000,21.629250,23.099858,36.377408,1.611467,-3.419536,9.913266,1.033972
0.020000,21.645541,23.126191,36.408373,1.548262,-3.160276,12.963021,0.999197
0.020000,21.662118,23.150990,36.438203,1.491483,-2.838934,16.067074,0.963616
0.020000,21.679000,23.174381,36.467050,1.442344,-2.456959,19.098772,0.927338
0.020000,21.696231,23.196502,36.495089,1.401970,-2.018662,21.914867,0.890488
0.020000,21.713876,23.217499,36.522516,1.371344,-1.531342,24.365991,0.853203
0.020000,21.732025,23.237523,36.549541,1.351241,-1.005142,26.309981,0.815633
0.020000,21.750789,23.256720,36.576385,1.342188,-0.452616,27.626325,0.777935
0.020000,21.770296,23.275226,36.603273,1.344428,0.111977,28.229631,0.740268
0.020000,21.790687,23.293163,36.630431,1.357899,0.673572,28.079760,0.702793
0.020000,21.812111,23.310634,36.658076,1.382246,1.217307,27.186742,0.665663
0.020000,21.834717,23.327721,36.686413,1.416836,1.729498,25.609538,0.629023
0.020000,21.858650,23.344478,36.715629,1.460805,2.198475,23.448884,0.593008
0.020000,21.884042,23.360941,36.745891,1.513109,2.615187,20.835584,0.557734
0.020000,21.911013,23.377120,36.777343,1.572579,2.973514,17.916363,0.523303
0.020000,21.939662,23.393008,36.810103,1.637985,3.270307,14.839625,0.489801
0.020000,21.970068,23.408581,36.844264,1.708089,3.505169,11.743104,0.457292
0.020000,22.002287,23.423803,36.879898,1.781690,3.680065,8.744812,0.425828
0.020000,22.036354,23.438628,36.917052,1.857666,3.798818,5.937623,0.395441
0.020000,22.072285,23.453004,36.955751,1.934998,3.866570,3.387631,0.366151
0.020000,22.110074,23.466879,36.996007,2.012783,3.889275,1.135247,0.337965
0.020000,22.149700,23.480197,37.037812,2.090248,3.873243,-0.801626,0.310877
0.020000,22.191129,23.492909,37.081147,2.166744,3.824777,-2.423292,0.284874
0.020000,22.234313,23.504965,37.125982,2.241742,3.749902,-3.743740,0.259935
0.020000,22.279195,23.516322,37.172278,2.314825,3.654177,-4.786249,0.236033
0.020000,22.325711,23.526941,37.219992,2.385677,3.542584,-5.579641,0.213135
0.020000,22.373794,23.536790,37.269073,2.454066,3.419478,-6.155293,0.191208
0.020000,22.423371,23.545842,37.319470,2.519838,3.288583,-6.544766,0.170213
0.020000,22.474369,23.554075,37.371128,2.582898,3.153018,-6.778271,0.150113
0.020000,22.526713,23.561472,37.423992,2.643205,3.015343,-6.883731,0.130869
0.020000,22.580330,23.568021,37.478007,2.700758,2.877623,-6.886015,0.112440
0.020000,22.635146,23.573717,37.533119,2.755587,2.741482,-6.807019,0.094789
0.020000,22.691093,23.578554,37.589274,2.807751,2.608175,-6.665377,0.077878
0.020000,22.748101,23.582533,37.646420,2.857324,2.478637,-6.476866,0.061671
0.020000,22.806104,23.585659,37.704508,2.904394,2.353546,-6.254591,0.046131
0.020000,22.865042,23.587935,37.763489,2.949062,2.233362,-6.009187,0.031224
0.020000,22.924853,23.589371,37.823318,2.991429,2.118375,-5.749329,0.016919
0.020000,22.985482,23.589977,37.883950,3.031604,2.008739,-5.481835,0.003183
0.020000,23.057841,23.589938,37.956310,3.617975,29.318529,1365.489533,6.280994
0.020000,23.133298,23.589653,38.031767,3.772869,7.744741,-1078.689425,6.277772
0.020000,23.208191,23.589115,38.106662,3.744733,-1.406820,-457.578033,6.274151
0.020000,23.282504,23.588297,38.180979,3.715872,-1.443066,-1.812310,6.270121
0.020000,23.356219,23.587172,38.254703,3.686197,-1.483739,-2.033642,6.265670
0.020000,23.429317,23.585716,38.327815,3.655616,-1.529050,-2.265550,6.260785
0.020000,23.501775,23.583903,38.400296,3.624031,-1.579232,-2.509096,6.255452
0.020000,23.573568,23.581706,38.472123,3.591340,-1.634538,-2.765326,6.249656
0.020000,23.644669,23.579101,38.543272,3.557436,-1.695243,-3.035212,6.243378
0.020000,23.715048,23.576062,38.613716,3.522203,-1.761637,-3.319706,6.236601
0.020000,23.784670,23.572566,38.683426,3.485522,-1.834029,-3.619612,6.229304
0.020000,23.853501,23.568586,38.752371,3.447267,-1.912741,-3.935616,6.221464
0.020000,23.921499,23.564101,38.820517,3.407305,-1.998103,-4.268107,6.213057
0.020000,23.988622,23.559086,38.887827,3.365496,-2.090448,-4.617227,6.204057
0.020000,24.054822,23.553521,38.954261,3.321694,-2.190101,-4.982636,6.194436
0.020000,24.120049,23.547383,39.019776,3.275747,-2.297369,-5.363423,6.184163
0.020000,24.184248,23.540655,39.084326,3.227497,-2.412528,-5.757933,6.173206
0.020000,24.247358,23.533318,39.147862,3.176781,-2.535797,-6.163475,6.161529
0.020000,24.309317,23.525356,39.210330,3.123434,-2.667320,-6.576128,6.149096
0.020000,24.370058,23.516759,39.271676,3.067292,-2.807127,-6.990342,6.135866
0.020000,24.429507,23.507515,39.331840,3.008190,-2.955097,-7.398528,6.121798
0.020000,24.487590,23.497618,39.390760,2.945971,-3.110909,-7.790604,6.106848
0.020000,24.544225,23.487069,39.448369,2.880492,-3.273978,-8.153449,6.090969
0.020000,24.599331,23.475868,39.504602,2.811624,-3.443383,-8.470251,6.074113
0.020000,24.652821,23.464025,39.559387,2.739269,-3.617781,-8.719883,6.056231
0.020000,24.704608,23.451555,39.612654,2.663363,-3.795306,-8.876241,6.037272
0.020000,24.754604,23.438479,39.664332,2.583893,-3.973460,-8.907717,6.017186
0.020000,24.802723,23.424826,39.714351,2.500913,-4.148994,-8.776686,5.995923
0.020000,24.848881,23.410632,39.762642,2.414558,-4.317785,-8.439550,5.973435
0.020000,24.893000,23.395941,39.809143,2.325063,-4.474729,-7.847195,5.949678
0.020000,24.935012,23.380803,39.853799,2.232790,-4.613652,-6.946174,5.924612
0.020000,24.974859,23.365276,39.896564,2.138245,-4.727277,-5.681216,5.898205
0.020000,25.012498,23.349422,39.937406,2.042099,-4.807255,-3.998895,5.870434
0.020000,25.047908,23.333307,39.976310,1.945213,-4.844317,-1.853123,5.841289
0.020000,25.081088,23.316996,40.013283,1.848642,-4.828562,0.787741,5.810774
0.020000,25.112066,23.300549,40.048356,1.753644,-4.749919,3.932144,5.778912
0.020000,25.140896,23.284018,40.081589,1.661668,-4.598800,7.555949,5.745746
0.020000,25.167667,23.267443,40.113076,1.574329,-4.366936,11.593238,5.711340
0.020000,25.192465,23.250862,40.142906,1.491541,-4.139390,11.377300,5.675831
0.020000,25.215361,23.234332,40.171146,1.411981,-3.978003,8.069305,5.639477
0.020000,25.236447,23.217902,40.197877,1.336531,-3.772514,10.274490,5.602618
0.020000,25.255875,23.201574,40.223255,1.268938,-3.379620,19.644680,5.565576
0.020000,25.273861,23.185283,40.247523,1.213367,-2.778543,30.053853,5.528594
0.020000,25.290632,23.168926,40.270949,1.171332,-2.101776,33.838331,5.491862
0.020000,25.306392,23.152388,40.293794,1.142236,-1.454806,32.348533,5.455563
0.020000,25.321320,23.135550,40.316297,1.125132,-0.855175,29.981542,5.419869
0.020000,25.335562,23.118292,40.338673,1.118790,-0.317119,26.902775,5.384932
0.020000,25.349236,23.100505,40.361108,1.121773,0.149163,23.314103,5.350884
0.020000,25.362431,23.082094,40.383759,1.132529,0.537771,19.430415,5.317836
0.020000,25.375208,23.062983,40.406748,1.149467,0.846926,15.457760,5.285874
0.020000,25.387608,23.043114,40.430169,1.171036,1.078454,11.576416,5.255065
0.020000,25.399651,23.022452,40.454084,1.195777,1.237056,7.930068,5.225454
0.020000,25.411344,23.000982,40.478532,1.222367,1.329487,4.621555,5.197067
0.020000,25.422684,22.978710,40.503524,1.249642,1.363764,1.713860,5.169914
0.020000,25.433661,22.955658,40.529057,1.276612,1.348461,-0.765132,5.143989
0.020000,25.444262,22.931864,40.555106,1.302454,1.292146,-2.815762,5.119279
0.020000,25.454471,22.907376,40.581636,1.326514,1.202962,-4.459199,5.095756
0.020000,25.464274,22.882256,40.608602,1.348281,1.088356,-5.730320,5.073389
0.020000,25.473658,22.856568,40.635949,1.367379,0.954920,-6.671817,5.052139
0.020000,25.482613,22.830387,40.663620,1.383546,0.808334,-7.329286,5.031966
0.020000,25.491131,22.803785,40.691552,1.396613,0.653373,-7.748064,5.012825
0.020000,25.499209,22.776840,40.719682,1.406493,0.493960,-7.970648,4.994670
0.020000,25.506846,22.749628,40.747945,1.413157,0.333249,-8.035514,4.977457
0.020000,25.514043,22.722225,40.776278,1.416632,0.173719,-7.976519,4.961141
0.020000,25.520806,22.694704,40.804618,1.416977,0.017267,-7.822609,4.945675
0.020000,25.527141,22.667137,40.832903,1.414283,-0.134693,-7.597994,4.931019
0.020000,25.533059,22.639592,40.861076,1.408660,-0.281150,-7.322831,4.917129
0.020000,25.538571,22.612135,40.889081,1.400232,-0.421415,-7.013251,4.903967
0.020000,25.543689,22.584828,40.916864,1.389131,-0.555060,-6.682285,4.891494
0.020000,25.548429,22.557730,40.944374,1.375494,-0.681860,-6.339992,4.879675
0.020000,25.552805,22.530895,40.971563,1.359459,-0.801747,-5.994311,4.868475
0.020000,25.556833,22.504376,40.998386,1.341163,-0.914769,-5.651109,4.857862
0.020000,25.560530,22.478221,41.024801,1.320742,-1.021066,-5.314848,4.847806
0.020000,25.563912,22.452476,41.050767,1.298325,-1.120838,-4.988626,4.838279
0.020000,25.566996,22.427182,41.076248,1.274039,-1.214330,-4.674590,4.829255
0.020000,25.569800,22.402380,41.101208,1.248002,-1.301815,-4.374245,4.820708
0.020000,25.572340,22.378106,41.125615,1.220331,-1.383580,-4.088251,4.812615
0.020000,25.574632,22.354394,41.149437,1.191132,-1.459922,-3.817126,4.804955
0.020000,25.576694,22.331276,41.172648,1.160510,-1.531136,-3.560697,4.797708
0.020000,25.578540,22.308780,41.195219,1.128559,-1.597514,-3.318895,4.790854
0.020000,25.580186,22.286935,41.217126,1.095373,-1.659337,-3.091126,4.784376
0.020000,25.581647,22.265764,41.238347,1.061035,-1.716877,-2.876987,4.778258
0.020000,25.582938,22.245292,41.258860,1.025627,-1.770391,-2.675724,4.772484
0.020000,25.584072,22.225540,41.278644,0.989225,-1.820125,-2.486701,4.767041
0.020000,25.585063,22.206528,41.297682,0.951899,-1.866309,-2.309197,4.761916
0.020000,25.585924,22.188274,41.315956,0.913715,-1.909158,-2.142446,4.757095
0.020000,25.586666,22.170795,41.333451,0.874738,-1.948874,-1.985793,4.752569
0.020000,25.587301,22.154107,41.350152,0.835025,-1.985643,-1.838449,4.748326
0.020000,25.587841,22.138223,41.366044,0.794632,-2.019640,-1.699841,4.744357
0.020000,25.588295,22.123158,41.381116,0.753612,-2.051022,-1.569125,4.740653
0.020000,25.588672,22.108923,41.395357,0.712013,-2.079940,-1.445899,4.737206
0.020000,25.588983,22.095529,41.408754,0.669882,-2.106528,-1.329422,4.734008
0.020000,25.589236,22.082986,41.421300,0.627264,-2.130910,-1.219078,4.731052
0.020000,25.589438,22.071304,41.432984,0.584200,-2.153200,-1.114497,4.728332
0.020000,25.589597,22.060490,41.443798,0.540730,-2.173500,-1.014996,4.725843
0.020000,25.589719,22.050553,41.453736,0.496892,-2.191905,-0.920243,4.723578
0.020000,25.589811,22.041499,41.462791,0.452722,-2.208497,-0.829591,4.721534
0.020000,25.589879,22.033334,41.470956,0.408255,-2.223352,-0.742794,4.719706
0.020000,25.589926,22.026064,41.478226,0.363524,-2.236539,-0.659345,4.718090
0.020000,25.589958,22.019693,41.484597,0.318562,-2.248117,-0.578866,4.716683
0.020000,25.589978,22.014225,41.490065,0.273399,-2.258136,-0.500986,4.715483
0.020000,25.589990,22.009664,41.494627,0.228066,-2.266642,-0.425299,4.714486
0.020000,25.589996,22.006012,41.498279,0.182593,-2.273674,-0.351576,4.713691
0.020000,25.589999,22.003272,41.501019,0.137008,-2.279261,-0.279370,4.713097
0.020000,25.590000,22.001445,41.502845,0.091339,-2.283429,-0.208404,4.712701
0.020000,25.590000,22.000456,41.503834,0.049451,-2.094409,9.451020,4.712487
0.020000,25.590000,22.000076,41.504214,0.018998,-1.522649,28.587991,4.712405
0.020000,25.590000,22.000000,41.504290,0.003791,-0.760365,38.114188,4.712389
0.020000,25.590000,22.000000,41.504290,0.000000,-0.189536,28.541480,4.712389
